timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-03-12,AMAT.US,buy,36.0599,22.11,signal,0.0,0,0.0,0.0
2019-04-05,AMAT.US,sell,39.9212,22.11,target_rebalance,85.3725,24,17.554291766332312,10.71
2019-03-12,AMD.US,buy,23.3198,48.43,signal,0.0,0,0.0,0.0
2019-04-05,AMD.US,sell,29.6104,48.43,target_rebalance,304.6519,24,17.1603961527382,26.98
2019-03-12,LRCX.US,buy,15.7968,27.63,signal,0.0,0,0.0,0.0
2019-04-05,LRCX.US,sell,17.6771,27.63,target_rebalance,51.9524,24,17.446253271118813,11.9
2019-03-12,MU.US,buy,38.4164,14.85,signal,0.0,0,0.0,0.0
2019-04-05,MU.US,sell,42.1812,14.85,target_rebalance,55.9079,24,16.712194900454836,9.8
2019-03-12,AMAT.US,buy,36.0599,16.81,signal,0.0,0,0.0,0.0
2019-04-08,AMAT.US,sell,39.8562,16.81,target_rebalance,63.815,27,18.554291766332312,10.53
2019-03-12,ASML.US,buy,169.5282,8.37,signal,0.0,0,0.0,0.0
2019-04-08,ASML.US,sell,187.256,8.37,target_rebalance,148.3813,27,18.505206528476165,10.46
2019-03-12,AVGO.US,buy,22.5363,26.95,signal,0.0,0,0.0,0.0
